-7450 50 0 0 7.03481e+07
-7350 50 0 0 7.30389e+07
-7250 50 0 0 7.45941e+07
-7150 50 0 0 7.89326e+07
-7050 50 0 0 7.81745e+07
-6950 50 0 0 7.84625e+07
-6850 50 0 0 8.12861e+07
-6750 50 0 0 8.16529e+07
-6650 50 0 0 8.355e+07
-6550 50 0 0 8.47628e+07
-6450 50 0 0 8.86419e+07
-6350 50 0 0 9.07956e+07
-6250 50 0 0 9.06688e+07
-6150 50 0 0 9.9347e+07
-6050 50 0 0 1.05123e+08
-5950 50 0.174837 0.140641 9.60987e+07
-5850 50 0.463787 0.295456 7.64531e+07
-5750 50 0.648635 -0.827276 7.03806e+07
-5650 50 0.792736 -0.0891412 7.05746e+07
-5550 50 0.917168 0.198569 5.84018e+07
-5450 50 1.00072 -0.805511 6.89238e+07
-5350 50 1.09103 0.139481 6.84593e+07
-5250 50 1.18852 0.372059 5.50976e+07
-5150 50 1.24357 -0.606215 6.65459e+07
-5050 50 1.31882 0.294272 6.6898e+07
-4950 50 1.39951 0.902921 5.39498e+07
-4850 50 1.43627 -0.814723 6.89478e+07
-4750 50 1.48777 -0.0411654 6.68449e+07
-4650 50 1.54614 0.641682 5.70072e+07
-4550 50 1.58907 -0.616189 6.87879e+07
-4450 50 1.64497 -0.345299 5.90876e+07
-4350 50 1.68712 0.160957 6.48876e+07
-4250 50 1.71709 -1.04937 6.57118e+07
-4150 50 1.76449 0.099187 5.90736e+07
-4050 50 1.80322 1.07412 6.58394e+07
-3950 50 1.84878 -0.521534 6.3982e+07
-3850 50 1.88856 0.0512577 5.96398e+07
-3750 50 1.91654 0.510161 6.52835e+07
-3650 50 1.94876 -0.730529 6.50471e+07
-3550 50 1.98575 0.147111 6.11703e+07
-3450 50 2.01423 1.01107 6.40477e+07
-3350 50 2.03543 -0.0358659 6.35229e+07
-3250 50 2.06466 -0.298563 6.35266e+07
-3150 50 2.0896 -0.230653 6.3843e+07
-3050 50 2.11536 0.179414 6.34433e+07
-2950 50 2.14487 0.432112 6.28105e+07
-2850 50 2.17183 -0.606394 6.23083e+07
-2750 50 2.20009 -0.323751 6.36658e+07
-2650 50 2.22614 0.631512 6.1641e+07
-2550 50 2.24845 -0.170631 6.3179e+07
-2450 50 2.27386 0.0172872 6.27867e+07
-2350 50 2.28115 1.19017 6.07074e+07
-2250 50 2.28433 0.496674 6.7024e+07
-2150 50 2.31216 -0.534539 6.48862e+07
-2050 50 2.34969 0.0301949 5.85073e+07
-1950 50 2.3611 0.819589 6.20764e+07
-1850 50 2.36956 0.230443 6.46834e+07
-1750 50 2.39332 -0.80008 6.06799e+07
-1650 50 2.41114 -0.502335 6.46782e+07
-1550 50 2.42729 0.310813 6.32784e+07
-1450 50 2.44266 0.239306 6.17116e+07
-1350 50 2.4604 -0.315902 6.64427e+07
-1250 50 2.48702 -0.147252 5.88068e+07
-1150 50 2.5021 1.01758 6.20213e+07
-1050 50 2.50529 0.689862 6.38732e+07
-950 50 2.52077 -0.174046 6.01457e+07
-850 50 2.53757 0.808576 6.37489e+07
-750 50 2.54353 0.314661 6.11067e+07
-650 50 2.54833 -0.579546 6.32175e+07
-550 50 2.55778 0.398088 6.79953e+07
-450 50 2.57039 0.0304545 6.06063e+07
-350 50 2.56916 -0.566985 5.99663e+07
-250 50 2.54866 -0.231538 6.66707e+07
-150 50 2.5465 0.0377875 6.30468e+07
-50 50 2.55311 -0.316379 6.42448e+07
50 50 2.55311 -0.316379 6.42448e+07
150 50 2.5465 0.0377875 6.30468e+07
250 50 2.54866 -0.231538 6.66707e+07
350 50 2.56916 -0.566985 5.99663e+07
450 50 2.57039 0.0304545 6.06063e+07
550 50 2.55778 0.398088 6.79953e+07
650 50 2.54833 -0.579546 6.32175e+07
750 50 2.54353 0.314661 6.11067e+07
850 50 2.53757 0.808576 6.37489e+07
950 50 2.52077 -0.174046 6.01457e+07
1050 50 2.50529 0.689862 6.38732e+07
1150 50 2.5021 1.01758 6.20213e+07
1250 50 2.48702 -0.147252 5.88068e+07
1350 50 2.4604 -0.315902 6.64427e+07
1450 50 2.44266 0.239306 6.17116e+07
1550 50 2.42729 0.310813 6.32784e+07
1650 50 2.41114 -0.502335 6.46782e+07
1750 50 2.39332 -0.80008 6.06799e+07
1850 50 2.36956 0.230443 6.46834e+07
1950 50 2.3611 0.819589 6.20764e+07
2050 50 2.34969 0.0301949 5.85073e+07
2150 50 2.31216 -0.534539 6.48862e+07
2250 50 2.28433 0.496674 6.7024e+07
2350 50 2.28115 1.19017 6.07074e+07
2450 50 2.27386 0.0172872 6.27867e+07
2550 50 2.24845 -0.170631 6.3179e+07
2650 50 2.22614 0.631512 6.1641e+07
2750 50 2.20009 -0.323751 6.36658e+07
2850 50 2.17183 -0.606394 6.23083e+07
2950 50 2.14487 0.432112 6.28105e+07
3050 50 2.11536 0.179414 6.34433e+07
3150 50 2.0896 -0.230653 6.3843e+07
3250 50 2.06466 -0.298563 6.35266e+07
3350 50 2.03543 -0.0358659 6.35229e+07
3450 50 2.01423 1.01107 6.40477e+07
3550 50 1.98575 0.147111 6.11703e+07
3650 50 1.94876 -0.730529 6.50471e+07
3750 50 1.91654 0.510161 6.52835e+07
3850 50 1.88856 0.0512577 5.96398e+07
3950 50 1.84878 -0.521534 6.3982e+07
4050 50 1.80322 1.07412 6.58394e+07
4150 50 1.76449 0.099187 5.90736e+07
4250 50 1.71709 -1.04937 6.57118e+07
4350 50 1.68712 0.160957 6.48876e+07
4450 50 1.64497 -0.345299 5.90876e+07
4550 50 1.58907 -0.616189 6.87879e+07
4650 50 1.54614 0.641682 5.70072e+07
4750 50 1.48777 -0.0411654 6.68449e+07
4850 50 1.43627 -0.814723 6.89478e+07
4950 50 1.39951 0.902921 5.39498e+07
5050 50 1.31882 0.294272 6.6898e+07
5150 50 1.24357 -0.606215 6.65459e+07
5250 50 1.18852 0.372059 5.50976e+07
5350 50 1.09103 0.139481 6.84593e+07
5450 50 1.00072 -0.805511 6.89238e+07
5550 50 0.917168 0.198569 5.84018e+07
5650 50 0.792736 -0.0891412 7.05746e+07
5750 50 0.648635 -0.827276 7.03806e+07
5850 50 0.463787 0.295456 7.64531e+07
5950 50 0.174837 0.140641 9.60987e+07
6050 50 0 0 1.05123e+08
6150 50 0 0 9.9347e+07
6250 50 0 0 9.06688e+07
6350 50 0 0 9.07956e+07
6450 50 0 0 8.86419e+07
6550 50 0 0 8.47628e+07
6650 50 0 0 8.355e+07
6750 50 0 0 8.16529e+07
6850 50 0 0 8.12861e+07
6950 50 0 0 7.84625e+07
7050 50 0 0 7.81745e+07
7150 50 0 0 7.89326e+07
7250 50 0 0 7.45941e+07
7350 50 0 0 7.30389e+07
7450 50 0 0 7.03481e+07
-7450 150 0 0 7.05001e+07
-7350 150 0 0 7.34494e+07
-7250 150 0 0 7.39416e+07
-7150 150 0 0 7.61499e+07
-7050 150 0 0 7.80142e+07
-6950 150 0 0 7.87523e+07
-6850 150 0 0 7.98119e+07
-6750 150 0 0 8.06226e+07
-6650 150 0 0 8.36967e+07
-6550 150 0 0 8.48336e+07
-6450 150 0 0 8.64351e+07
-6350 150 0 0 8.95502e+07
-6250 150 0 0 9.12327e+07
-6150 150 0 0 9.81005e+07
-6050 150 0 0 1.02962e+08
-5950 150 0.17593 0.0139027 9.55624e+07
-5850 150 0.465396 0.0353084 7.6737e+07
-5750 150 0.648176 -0.608236 6.99172e+07
-5650 150 0.788198 0.283697 7.09168e+07
-5550 150 0.916006 0.162023 6.04223e+07
-5450 150 1.00816 -0.625807 6.78951e+07
-5350 150 1.09476 0.654821 6.73439e+07
-5250 150 1.18623 0.630309 5.8662e+07
-5150 150 1.24693 -0.746917 6.5892e+07
-5050 150 1.31306 0.0689654 6.59859e+07
-4950 150 1.38455 0.789121 6.03366e+07
-4850 150 1.43488 -0.276931 6.60045e+07
-4750 150 1.49018 0.229734 6.7516e+07
-4650 150 1.55319 0.0205417 5.61107e+07
-4550 150 1.59085 -0.468994 6.59147e+07
-4450 150 1.63188 0.110446 6.70971e+07
-4350 150 1.68165 0.365988 6.11709e+07
-4250 150 1.72326 -0.218536 6.45024e+07
-4150 150 1.76519 -0.602588 6.3873e+07
