0.32 0 0 0 0 0 0 1.05848 1.4981
0.325 0 0 0 0 0 0 1.09862 1.56509
0.33 0 0 0 0 0 0 1.14051 1.63519
0.335 0 0 0 0 0 0 1.18447 1.70871
0.34 0 0 0 0 0 0 1.23076 1.78595
0.345 0 0 0 0 0 0 1.27962 1.86718
0.35 0 0 0 0 0 0 1.3312 1.95259
0.355 0 0 0 0 0 0 1.38559 2.04236
0.36 0 0 0 0 0 0 1.44284 2.13658
0.365 0 0 0 0 0 0 1.5029 2.23532
0.37 0 0 0 0 0 0 1.56573 2.33864
0.375 0 0 0 0 0 0 1.63124 2.44655
0.38 0 0 0 0 0 0 1.69936 2.55911
0.385 0 0 0 0 0 0 1.77005 2.67637
0.39 0 0 0 0 0 0 1.84327 2.79842
0.395 0 0 0 0 0 0 1.91907 2.92539
0.4 0 0 0 0 0 0 1.99753 3.05745
0.405 0 0 0 0 0 0 2.07876 3.1948
0.41 0 0 0 0 0 0 2.16294 3.33768
0.415 0 0 0 0 0 0 2.25031 3.48637
0.42 0 0 0 0 0 0 2.34111 3.64118
0.425 0 0 0 0 0 0 2.43563 3.77026
0.43 0 0 0 0 0 0 2.5342 3.84369
0.435 0 0 0 0 0 0 2.63713 3.86494
0.44 0 0 0 0 0 0 2.74477 3.84073
0.445 0 0 0 0 0 0 2.85744 3.7803
0.45 0 0 0 0 0 0 2.97505 3.69458
0.455 0 0 0 0 0 0 3.08387 3.59518
0.46 0 0 0 0 0 0 3.18366 3.49333
0.465 0 0 0 0 0 0 3.25996 3.39897
0.47 0 0 0 0 0 0 3.30162 3.31989
0.475 0 0 0 0 0 0 3.3119 3.26125
0.48 0 0 0 0 0 0 3.29301 3.22527
0.485 0 0 0 0 0 0 3.24096 3.21126
0.49 0 0 0 0 0 0 3.16368 3.21597
0.495 0 0 0 0 0 0 3.07003 3.23413
0.5 0 0 0 0 0 0 2.96913 3.25923
0.505 0 0 0 0 0 0 2.86956 3.28431
0.51 0 0 0 0 0 0 2.77871 3.30279
0.515 0 0 0 0 0 0 2.70219 3.30922
0.52 0 0 0 0 0 0 2.64354 3.29983
0.525 0 0 0 0 0 0 2.60402 3.27287
0.53 0 0 0 0 0 0 2.58276 3.22869
0.535 0 0 0 0 0 0 2.57698 3.16961
0.54 0 0 0 0 0 0 2.58244 3.09953
0.545 0 0 0 0 0 0 2.59393 3.02339
0.55 0 0 0 0 0 0 2.60594 2.94657
0.555 0 0 0 0 0 0 2.61317 2.8742
0.56 0 0 0 0 0 0 2.61108 2.81062
0.565 0 0 0 0 0 0 2.59633 2.75884
0.57 0 0 0 0 0 0 2.56705 2.72029
0.575 0 0 0 0 0 0 2.52292 2.69469
0.58 0 0 0 0 0 0 2.46517 2.68011
0.585 0 0 0 0 0 0 2.39633 2.67334
0.59 0 0 0 0 0 0 2.31994 2.67022
0.595 0 0 0 0 0 0 2.24012 2.66628
0.6 0 0 0 0 0 0 2.16114 2.6572
0.605 0 0 0 0 0 0 2.08696 2.63945
0.61 0 0 0 0 0 0 2.02085 2.61065
0.615 0 0 0 0 0 0 1.96509 2.56991
0.62 0 0 0 0 0 0 1.92079 2.51792
0.625 0 0 0 0 0 0 1.88785 2.45688
0.63 0 0 0 0 0 0 1.865 2.39024
0.635 0 0 0 0 0 0 1.85004 2.32224
0.64 0 0 0 0 0 0 1.84013 2.25747
0.645 0 0 0 0 0 0 1.83214 2.20028
0.65 0 0 0 0 0 0 1.82302 2.15428
0.655 0 0 0 0 0 0 1.81023 2.12196
0.66 0 0 0 0 0 0 1.79198 2.10438
0.665 0 0 0 0 0 0 1.76751 2.1011
0.67 0 0 0 0 0 0 1.73718 2.11028
0.675 0 0 0 0 0 0 1.70247 2.12889
0.68 0 0 0 0 0 0 1.66584 2.15311
0.685 0 0 0 0 0 0 1.63051 2.17877
0.69 0 0 0 0 0 0 1.60012 2.20185
0.695 0 0 0 0 0 0 1.57833 2.21887
0.7 0 0 0 0 0 0 1.56849 2.22734
0.705 0 0 0 0 0 0 1.57323 2.22592
0.71 0 0 0 0 0 0 1.59418 2.21458
0.715 0 0 0 0 0 0 1.63177 2.19453
0.72 0 0 0 0 0 0 1.68512 2.16803
0.725 0 0 0 0 0 0 1.75204 2.1381
0.73 0 0 0 0 0 0 1.82916 2.10813
0.735 0 0 0 0 0 0 1.91218 2.08147
0.74 0 0 0 0 0 0 1.99611 2.06103
0.745 0 0 0 0 0 0 2.07567 2.04892
0.75 0 0 0 0 0 0 2.14561 2.04625
0.755 0 0 0 0 0 0 2.20112 2.05297
0.76 0 0 0 0 0 0 2.23811 2.06792
0.765 0 0 0 0 0 0 2.25356 2.08893
0.77 0 0 0 0 0 0 2.24568 2.11315
0.775 0 0 0 0 0 0 2.21412 2.13728
0.78 0 0 0 0 0 0 2.15998 2.15804
0.785 0 0 0 0 0 0 2.08583 2.17248
0.79 0 0 0 0 0 0.809038 1.99556 2.17828
0.795 0 0 0 0 0 1.38348 1.89418 2.17404
0.8 0 0 0 0 0 1.88685 1.78751 2.15936
0.805 0 0 0 0 0 2.27786 1.68182 2.13488
0.81 0 0 0 0 0 2.5261 1.58343 2.10218
0.815 0 0 0 0 0 2.61445 1.49822 2.06359
0.82 0 0 0 0 0 2.54023 1.43128 2.02191
0.825 0 0 0 0 0 2.31496 1.38647 1.98009
0.83 0 0 0 0 0 1.96283 1.36616 1.94094
0.835 0 0 0 0 0 1.51816 1.37105 1.90682
0.84 0 0 0 0 0 1.02195 1.40011 1.8794
0.845 0 0 0 0 0 0.518021 1.45063 1.85954
0.85 0 0 0 0 0 0.406841 1.51846 1.84721
0.855 0 0 0 0 0 0.555362 1.59827 1.84158
0.86 0 0 0 0 0 0.720141 1.68392 1.84112
0.865 0 0 0 0 0 0.945751 1.76893 1.84383
0.87 0 0 0 0 0 1.21761 1.8469 1.84752
0.875 0 0 0 0 0 1.51567 1.91197 1.85002
0.88 0 0 0 0 0 1.81607 1.95926 1.84944
0.885 0 0 0 0 0 2.0932 1.98521 1.84438
0.89 0 0 0 0 0 2.32225 1.98788 1.83402
0.895 0 0 0 0 0 2.48167 1.96716 1.81821
0.9 0 0 0 0 0 2.55546 1.9248 1.7974
0.905 0 0 0 0 0 2.53493 1.86433 1.77264
0.91 0 0 0 0 0 2.41975 1.79076 1.74537
0.915 0 0 0 0 0 2.2181 1.7102 1.71734
0.92 0 0 0 0 0 1.94599 1.6293 1.69042
0.925 0 0 0 0 0 1.6262 1.55462 1.66638
0.93 0 0 0 0 0 1.28978 1.49199 1.64678
0.935 0 0 0 0 0 0.968497 1.44598 1.63281
0.94 0 0 0 0 0 0.696028 1.41942 1.62514
0.945 0 0 0 0 0 0.500277 1.41322 1.62386
0.95 0 0 0 0 0 0.401047 1.42632 1.62848
0.955 0 0 0 0 0 0.407928 1.45591 1.63796
0.96 0 0 0 0 0 0.519309 1.49776 1.6508
0.965 0 0 0 0 0 0.715597 1.54675 1.66528
0.97 0 0 0 0 0 0.97559 1.5973 1.67963
0.975 0 0 0 0 0 1.27245 1.64392 1.69233
0.98 0 0 0 0 0 1.57638 1.68158 1.70227
0.985 0 0 0 0 0 1.85774 1.7061 1.70901
0.99 0 0 0 0 0 2.09003 1.71431 1.71282
0.995 0 0 0 0 0 2.25226 1.70433 1.71469
1 0 0 0 0 0 2.33071 1.6757 1.71622
1.005 0 0 0 0 0 2.31972 1.6295 1.71943
1.01 0 0 0 0 0 2.22182 1.56845 1.72644
1.015 0 0 0 0 0 2.04707 1.49684 1.73922
1.02 0 0 0 0 0 1.81198 1.42045 1.75927
1.025 0 0 0 0 0 1.53796 1.34612 1.78737
1.03 0 0 0 0 0 1.24938 1.28123 1.82342
1.035 0 0 0 0 0 0.971697 1.23296 1.86637
1.04 0 0 0 0 0 0.7294 1.20739 1.9142
1.045 0 0 0 0 0 0.544187 1.20869 1.96406
1.05 0 0 0 0 0 0.433073 1.23843 2.01241
1.055 0 0 0 0 0 0.403008 1.29521 2.0553
1.06 0 0 0 0 0 0.458427 1.37461 2.08869
1.065 0 0 0 0 0 0.596391 1.4697 2.10872
1.07 0 0 0 0 0 0.806142 1.57175 2.11213
1.075 0 0 0 0 0 1.06998 1.67137 2.09654
1.08 0 0 0 0 0 1.36482 1.75955 2.06081
1.085 0 0 0 0 0 1.66442 1.82875 2.00517
1.09 0 0 0 0 0 1.94204 1.8736 1.93143
1.095 0 0 0 0 0 2.17324 1.89135 1.84284
1.1 0 0 0 0 0 2.33864 1.88182 1.74401
1.105 0 0 0 0 0 2.42604 1.84714 1.64051
1.11 0 0 0 0 0 2.43178 1.79117 1.53846
1.115 0 0 0 0 0 2.36094 1.71896 1.44402
1.12 0 0 0 0 0 2.22636 1.63615 1.36288
1.125 0 0 0 0 0 2.04659 1.54854 1.29976
1.13 0 0 0 0 0 1.84061 1.46181 1.25809
1.135 0 0 0 0 0 1.62786 1.38128 1.23977
1.14 0 0 0 0 0 1.42623 1.31179 1.24509
1.145 0 0 0 0 0 1.24938 1.25754 1.27285
1.15 0 0 0 0 0 1.10434 1.22181 1.32047
1.155 0 0 0 0 0 0.991615 1.20669 1.38433
1.16 0 0 0 0 0 0.906625 1.21279 1.45999
1.165 0 0 0 0 0 0.842109 1.23904 1.54251
1.17 0 0 0 0 0 0.790895 1.28263 1.62669
1.175 0 0 0 0 0 0.748405 1.3392 1.7073
1.18 0 0 0 0 0 0.714273 1.40324 1.77931
1.185 0 0 0 0 0 0.692698 1.46877 1.83806
1.19 0 0 0 0 0 0.691423 1.52991 1.87947
1.195 0 0 0 0 0 0.719585 1.58162 1.9003
1.2 0 0 0 0 0 0.784936 1.62013 1.89833
1.205 0 0 0 0 0 0.891103 1.6432 1.8726
1.21 0 0 0 0 0 1.03558 1.65012 1.82353
1.215 0 0 0 0 0 1.20895 1.64149 1.75308
1.22 0 0 0 0 0 1.39562 1.61896 1.66474
1.225 0 0 0 0 0 1.57592 1.58482 1.56338
1.23 0 0 0 0 0 1.72926 1.54186 1.45509
1.235 0 0 0 0 0 1.8375 1.49311 1.34678
1.24 0 0 0 0 0 1.88809 1.44186 1.24584
1.245 0 0 0 0 0 1.87609 1.39156 1.15956
1.25 0 0 0 0 0 1.80493 1.34572 1.09471
1.255 0 0 0 0 0 1.6855 1.30771 1.05694
1.26 0 0 0 0 0 1.53407 1.28037 1.05035
1.265 0 0 0 0 0 1.36936 1.26559 1.07708
1.27 0 0 0 0 0 1.2094 1.26396 1.13701
1.275 0 0 0 0 0 1.06889 1.27453 1.22761
1.28 0 0 0 0 0 0.957445 1.29487 1.344
1.285 0 0 0 0 0 0.879112 1.32149 1.47912
1.29 0 0 0 0 0 0.832941 1.35046 1.62417
1.295 0 0 0 0 0 0.814501 1.37828 1.76919
1.3 0 0 0 0 0 0.817799 1.40258 1.90381
1.305 0 0 0 0 0 0.837124 1.42268 2.01807
1.31 0 0 0 0 0 0.868409 1.43964 2.10327
1.315 0 0 0 0 0 0.909824 1.45599 2.15272
1.32 0 0 0 0 0 0.961574 1.47489 2.16242
1.325 0 0 0 0 0 1.02505 1.49922 2.13141
1.33 0 0 0 0 0 1.10161 1.53066 2.06196
1.335 0 0 0 0 0 1.19145 1.569 1.95937
1.34 0 0 0 0 0 1.29268 1.61197 1.83157
1.345 0 0 0 0 0 1.40109 1.65558 1.68842
1.35 0 0 0 0 0 1.5104 1.69482 1.5408
1.355 0 0 0 0 0 1.61305 1.72469 1.3997
1.36 0 0 0 0 0 1.70123 1.7411 1.27522
1.365 0 0 0 0 0 1.76789 1.74159 1.17567
1.37 0 0 0 0 0 1.8075 1.7255 1.10689
1.375 0 0 0 0 0 1.81641 1.69382 1.07183
1.38 0 0 0 0 0 1.79284 1.64858 1.07036
1.385 0 0 0 0 0 1.73656 1.59219 1.09943
1.39 0 0 0 0 0 1.64844 1.52688 1.15352
1.395 0 0 0 0 0 1.53027 1.45451 1.2253
1.4 0 0 0 0 0 1.38482 1.37669 1.30646
1.405 0 0 0 0 0 1.21629 1.29537 1.38863
1.41 0 0 0 0 0 1.03115 1.21345 1.46422
1.415 0 0 0 0 0 0.838931 1.13526 1.52713
1.42 0 0 0 0 0 0.652726 1.06669 1.57332
1.425 0 0 0 0 0 0.489108 1.01462 1.60105
1.43 0 0 0 0 0 0.367046 0.985915 1.61086
1.435 0 0 0 0 0 0.305823 0.985952 1.60533
1.44 0 0 0 0 0 0.322082 1.0172 1.58854
1.445 0 0 0 0 0 0.426407 1.07814 1.5655
1.45 0 0 0 0 0 0.620059 1.16294 1.54138
1.455 0 0 0 0 0 0.89261 1.26203 1.5209
1.46 0 0 0 0 0 1.22114 1.36356 1.5077
1.465 0 0 0 0 0 1.57149 1.45541 1.50394
1.47 0 0 0 0 0 1.90171 1.52741 1.5101
1.475 0 0 0 0 0 2.16737 1.57316 1.52494
1.48 0 0 0 0 0 2.32817 1.59103 1.54576
1.485 0 0 0 0 0 2.35455 1.5842 1.56874
1.49 0 0 0 0 0 2.23345 1.55957 1.58944
1.495 0 0 0 0 0 1.97174 1.52594 1.60338
1.5 0 0 0 0 0 1.59675 1.49193 1.60653
1.505 0 0 0 0 0 1.15351 1.46403 1.59587
1.51 0 0 0 0 0 0.698793 1.44541 1.5697
1.515 0 0 0 0 0 0.293119 1.43557 1.52785
1.52 0 0 0 0 0 -0.00831328 1.43103 1.47176
1.525 0 0 0 0 0 -0.164026 1.42671 1.40437
1.53 0 0 0 0 0 -0.152649 1.41757 1.32986
1.535 0 0 0 0 0 0.0238308 1.40011 1.25334
1.54 0 0 0 0 0 0.340496 1.3733 1.18043
1.545 0 0 0 0 0 0.753483 1.33874 1.11683
1.55 0 0 0 0 0 1.20678 1.30001 1.06792
1.555 0 0 0 0 0 1.64063 1.26156 1.03831
1.56 0 0 0 0 0 2.00004 1.22746 1.03148
1.565 0 0 0 0 0 2.24218 1.20033 1.04946
1.57 0 0 0 0 0 2.34141 1.18098 1.0926
1.575 0 0 0 0 0 2.29159 1.16855 1.1594
1.58 0 0 0 0 0 2.10544 1.16138 1.24651
1.585 0 0 0 0 0 1.81159 1.15802 1.34885
1.59 0 0 0 0 0 1.44993 1.1582 1.45994
1.595 0 0 0 0 0 1.06628 1.16334 1.57239
1.6 0 0 0 0 0 0.707014 1.17632 1.67852
1.605 0 0 0 0 0 0.414331 1.20068 1.77109
1.61 0 0 0 0 0 0.222384 1.23925 1.84395
1.615 0 0 0 0 0 0.154403 1.29278 1.89271
1.62 0 0 0 0 0 0.220726 1.35893 1.91501
1.625 0 0 0 0 0 0.417693 1.43192 1.9107
1.63 0 0 0 0 0 0.72746 1.50316 1.88162
1.635 0 0 0 0 0 1.11889 1.56265 1.83112
1.64 0 0 0 0 0 1.54975 1.60098 1.76349
1.645 0 0 0 0 0 1.97038 1.61138 1.68326
1.65 0 0 0 0 0 2.32886 1.59135 1.59465
1.655 0 0 0 0 0 2.57722 1.54345 1.50118
1.66 0 0 0 0 0.309444 2.67815 1.47504 1.40563
1.665 0 0 0 0 0.798153 2.61098 1.39692 1.31013
1.67 0 0 0 0 1.19516 2.37603 1.32133 1.21654
1.675 0 0 0 0 1.53075 1.99611 1.25952 1.12689
1.68 0 0 0 0 1.78719 1.51459 1.21964 1.04373
1.685 0 0 0 0 1.95185 0.990057 1.20532 0.970281
1.69 0 0 0 0 2.01769 0.488106 1.21517 0.910363
1.695 0 0 0 0 1.98351 0.0715969 1.24336 0.868022
1.7 0 0 0 0 1.85422 -0.208968 1.28101 0.846963
1.705 0 0 0 0 1.6407 -0.323177 1.3181 0.849901
1.71 0 0 0 0 1.35942 -0.265087 1.34542 0.877984
1.715 0 0 0 0 1.03153 -0.0534123 1.3562 0.930414
1.72 0 0 0 0 0.681439 0.27251 1.34705 1.00436
1.725 0 0 0 0 0.652967 0.660147 1.31823 1.0952
1.73 0 0 0 0 0.524394 1.0531 1.27314 1.19698
1.735 0 0 0 0 0.700594 1.40053 1.21745 1.30308
1.74 0 0 0 0 0.837639 1.66477 1.15794 1.40687
1.745 0 0 0 0 0.975964 1.826 1.10143 1.50227
1.75 0 0 0 0 1.10396 1.88301 1.05397 1.58414
1.755 0 0 0 0 1.21086 1.85058 1.02029 1.64847
1.76 0 0 0 0 1.28716 1.75405 1.00365 1.69239
1.765 0 0 0 0 1.32516 1.62277 1.00586 1.7141
1.77 0 0 0 0 1.3197 1.48376 1.02733 1.71282
1.775 0 0 0 0 1.28705 1.35701 1.06721 1.68882
1.78 0 0 0 0 1.24229 1.2532 1.12344 1.64351
1.785 0 0 0 0 1.1986 1.17403 1.19282 1.57963
1.79 0 0 0 0 1.16493 1.11459 1.27105 1.50135
1.795 0 0 0 0 1.14538 1.06697 1.353 1.41428
1.8 0 0 0 0 1.13938 1.02398 1.43305 1.32523
1.805 0 0 0 0 1.14283 0.981814 1.50568 1.24172
1.81 0 0 0 0 1.14959 0.941323 1.56609 1.17118
1.815 0 0 0 0 1.15328 0.907431 1.61072 1.12011
1.82 0 0 0 0 1.1489 0.887276 1.63772 1.0931
1.825 0 0 0 0 1.13392 0.887637 1.64701 1.09217
1.83 0 0 0 0 1.10879 0.912516 1.64003 1.11641
1.835 0 0 0 0 1.0768 0.961571 1.61922 1.16198
1.84 0 0 0 0 1.04332 1.02983 1.58736 1.22267
1.845 0 0 0 0 1.01464 1.10869 1.54683 1.29068
1.85 0 0 0 0 0.996816 1.18786 1.49916 1.35768
1.855 0 0 0 0 0.994699 1.25769 1.44484 1.41587
1.86 0 0 0 0 1.01129 1.31105 1.38357 1.45884
1.865 0 0 0 0 1.04736 1.34448 1.31479 1.48218
1.87 0 0 0 0 1.10633 1.35816 1.2384 1.4837
1.875 0 0 0 0 1.19319 1.35489 1.15546 1.46342
1.88 0 0 0 0 1.30746 1.33848 1.06872 1.42323
1.885 0 0 0 0 1.44235 1.3121 0.982732 1.36654
1.89 0 0 0 0 1.58976 1.27722 0.903512 1.29783
1.895 0 0 0 0 1.73997 1.23344 0.83782 1.22233
1.9 0 0 0 0 1.88155 1.17933 0.792157 1.14572
1.905 0 0 0 0 2.0027 1.11415 0.771682 1.07392
1.91 0 0 0 0 2.09288 1.03956 0.779278 1.01283
1.915 0 0 0 0 2.14427 0.961089 0.814948 0.968012
1.92 0 0 0 0 2.15293 0.888482 0.875652 0.944238
1.925 0 0 0 0 2.11943 0.834661 0.955629 0.944997
1.93 0 0 0 0 2.04869 0.81341 1.04712 0.971985
1.935 0 0 0 0 1.94922 0.836154 1.14138 1.0247
1.94 0 0 0 0 1.83158 0.908599 1.2298 1.10027
1.945 0 0 0 0 1.70681 1.02813 1.30499 1.19356
1.95 0 0 0 0 1.58474 1.18276 1.36159 1.29767
1.955 0 0 0 0 1.47254 1.35206 1.39695 1.4046
1.96 0 0 0 0 1.3699 1.51016 1.41125 1.50623
1.965 0 0 0 0 1.27126 1.63035 1.40751 1.59516
1.97 0 0 0 0 1.1738 1.69029 1.39107 1.66552
1.975 0 0 0 0 1.07691 1.67678 1.36892 1.71346
1.98 0 0 0 0 0.980631 1.58899 1.34877 1.73729
1.985 0 0 0 0 0.88682 1.43932 1.33797 1.73734
1.99 0 0 0 0 0.799836 1.25153 1.34238 1.71556
1.995 0 0 0 0 0.726595 1.05654 1.36533 1.675
2 0 0 0 0 0.675775 0.886521 1.40682 1.61929
2.005 0 0 0 0 0.656295 0.768696 1.46309 1.55223
2.01 0 0 0 0 0.67536 0.72001 1.52674 1.47753
2.015 0 0 0 0 0.736496 0.743858 1.58738 1.39869
2.02 0 0 0 0 0.838008 0.829571 1.633 1.31896
2.025 0 0 0 0 0.972267 0.954769 1.65172 1.24132
2.03 0 0 0 0 1.12606 1.09006 1.63376 1.16845
2.035 0 0 0 0 1.282 1.20507 1.57339 1.10261
2.04 0 0 0 0 1.42088 1.27455 1.47039 1.04547
2.045 0 0 0 0 1.52445 1.28329 1.33074 0.997971
2.05 0 0 0 0 1.57825 1.22881 1.1664 0.960282
2.055 0 0 0 0 1.57398 1.12151 0.993969 0.931886
2.06 0 0 0 0 1.50986 0.98222 0.832576 0.911848
2.065 0 0 0 0 1.39318 0.837915 0.701118 0.899217
2.07 0 0 0 0 1.23792 0.716512 0.615435 0.893464
2.075 0 0 0 0 1.06388 0.641853 0.585843 0.894851
2.08 0 0 0 0 0.893071 0.629836 0.61549 0.904586
2.085 0 0 0 0 0.746828 0.686295 0.699821 0.924708
2.09 0 0 0 0 0.643063 0.80679 0.82726 0.957656
2.095 0 0 0 0 0.594198 0.978056 0.98098 1.00562
2.1 0 0 0 0 0.605907 1.18057 1.14144 1.06978
2.105 0 0 0 0 0.676849 1.39154 1.28924 1.14964
2.11 0 0 0 0 0.799308 1.58772 1.4078 1.24257
2.115 0 0 0 0 0.960583 1.74769 1.48544 1.34382
2.12 0 0 0 0 1.14483 1.85345 1.51657 1.44681
2.125 0 0 0 0 1.33501 1.8915 1.50183 1.5439
2.13 0 0 0 0 1.51475 1.85362 1.44743 1.62733
2.135 0 0 0 0 1.66966 1.73762 1.36369 1.69021
2.14 0 0 0 0 1.78829 1.54823 1.2633 1.7273
2.145 0 0 0 0 1.86251 1.29779 1.15952 1.73558
2.15 0 0 0 0 1.88746 1.00667 1.06474 1.71436
2.155 0 0 0 0 1.86136 0.70264 0.989269 1.66507
2.16 0 0 0 0 1.78521 0.419137 0.940799 1.59082
2.165 0 0 0 0 1.66263 0.191911 0.92409 1.49583
2.17 0 0 0 0 1.49983 0.0544716 0.941007 1.38499
2.175 0 0 0 0 1.30567 0.0327898 0.990657 1.26351
2.18 0 0 0 0 1.0916 0.140198 1.06957 1.13685
2.185 0 0 0 0 0.871425 0.373557 1.17185 1.01076
2.19 0 0 0 0 0.660584 0.711658 1.28946 0.891459
2.195 0 0 0 0 0.474975 1.11652 1.4125 0.785677
2.2 0 0 0 0 0.329368 1.53766 1.52985 0.700492
2.205 0 0 0 0 0.235581 1.91897 1.62998 0.642925
2.21 0 0 0 0 0.200769 2.20691 1.70204 0.619234
2.215 0 0 0 0 0.226198 2.35895 1.73708 0.634055
2.22 0 0 0 0 0.306834 2.35044 1.72923 0.689516
2.225 0 0 0 0 0.431934 2.17886 1.67662 0.784535
2.23 0 0 0 0 0.58661 1.86454 1.58184 0.914459
2.235 0 0 0 0 0.754123 1.44777 1.45182 1.07117
2.24 0 0 0 0 0.918456 0.982764 1.29719 1.24367
2.245 0 0 0 0 1.06664 0.529651 1.13109 1.41908
2.25 0 0 0 0 1.19034 0.145834 0.967645 1.58389
2.255 0 0 0 0 1.28636 -0.12183 0.820486 1.72531
2.26 0 0 0 0 1.35603 -0.242813 0.70135 1.83249
2.265 0 0 0 0 1.40357 -0.205942 0.619082 1.89742
2.27 0 0 0 0 1.4341 -0.0194693 0.579081 1.91551
2.275 0 0 0 0 1.4516 0.291478 0.58318 1.88575
2.28 0 0 0 0 1.45761 0.689323 0.629863 1.81055
2.285 0 0 0 0 1.45093 1.12942 0.714687 1.6953
2.29 0 0 0 0 1.42838 1.5655 0.830745 1.54781
2.295 0 0 0 0 1.38646 1.95438 0.969107 1.37771
2.3 0 0 0 0 1.32337 2.25963 1.1192 1.19583
2.305 0 0 0 0 1.24078 2.45402 1.2692 1.01363
2.31 0 0 0 0 1.14469 2.52078 1.40655 0.842612
2.315 0 0 0 0 1.04503 2.45418 1.51865 0.69373
2.32 0 0 0 0 0.954011 2.25937 1.59398 0.576771
2.325 0 0 0 0 0.883481 1.95194 1.6233 0.49968
2.33 0 0 0 0 0.841928 1.55697 1.60115 0.467914
2.335 0 0 0 0 0.831996 1.10771 1.52709 0.483882
2.34 0 0 0 0 0.84918 0.643407 1.40661 0.54657
2.345 0 0 0 0 0.882221 0.206544 1.25131 0.651446
2.35 0 0 0 0 0.915255 -0.160844 1.07816 0.790696
2.355 0 0 0 0 0.931356 -0.421312 0.907867 0.953825
2.36 0 0 0 0 0.916695 -0.546278 0.762345 1.12856
2.365 0 0 0 0 0.864359 -0.5198 0.661797 1.30196
2.37 0 0 0 0 0.776851 -0.341213 0.621694 1.46161
2.375 0 0 0 0 0.666608 -0.0260888 0.650257 1.59674
2.38 0 0 0 0 0.554261 0.39483 0.746878 1.69907
2.385 0 0 0 0 0.464917 0.878727 0.901804 1.76341
2.39 0 0 0 0 0.423201 1.37551 1.09721 1.78782
2.395 0 0 0 0 0.448105 1.83369 1.30954 1.77342
2.4 0 0 0 0 0.548757 2.20648 1.51275 1.72396
2.405 0 0 0 0 0.722033 2.45722 1.68197 1.64511
