0.0356 0.0916363 1.65079e-17 6.82195e-65 1.19372e-126 5.07808e-199
0.036 0.0913013 2.00168e-17 1.30983e-64 4.00754e-126 3.90771e-198
0.0364 0.0910319 2.42256e-17 2.4954e-64 1.32239e-125 2.88205e-197
0.0368 0.0908293 2.92651e-17 4.7181e-64 4.29123e-125 2.04177e-196
0.0372 0.0906948 3.52892e-17 8.85471e-64 1.37017e-124 1.39229e-195
0.0376 0.0906291 4.24782e-17 1.64983e-63 4.30673e-124 9.15532e-195
0.038 0.0906329 5.10435e-17 3.05238e-63 1.33324e-123 5.81546e-194
0.0384 0.0907067 6.12324e-17 5.60841e-63 4.06677e-123 3.5739e-193
0.0388 0.0908507 7.3334e-17 1.02356e-62 1.2228e-122 2.12804e-192
0.0392 0.0910651 8.76855e-17 1.85579e-62 3.6258e-122 1.22937e-191
0.0396 0.0913497 1.0468e-16 3.34307e-62 1.06063e-121 6.899e-191
0.04 0.0917041 1.24774e-16 5.98449e-62 3.06191e-121 3.7653e-190
0.0404 0.0921279 1.48501e-16 1.06472e-61 8.72666e-121 2.00075e-189
0.0408 0.0926202 1.76476e-16 1.88288e-61 2.45627e-120 1.03611e-188
0.0412 0.0931804 2.09416e-16 3.31017e-61 6.82995e-120 5.23415e-188
0.0416 0.0938071 2.48149e-16 5.78589e-61 1.87676e-119 2.5817e-187
0.042 0.0944993 2.93633e-16 1.00562e-60 5.09774e-119 1.24436e-186
0.0424 0.0952555 3.46977e-16 1.73818e-60 1.36915e-118 5.86557e-186
0.0428 0.096074 4.09458e-16 2.98811e-60 3.63702e-118 2.70595e-185
0.0432 0.0969532 4.82549e-16 5.10965e-60 9.55824e-118 1.22259e-184
0.0436 0.0978911 5.67945e-16 8.69206e-60 2.48576e-117 5.41355e-184
0.044 0.0988858 6.67598e-16 1.47108e-59 6.39874e-117 2.35069e-183
0.0444 0.0999349 7.83748e-16 2.47728e-59 1.63075e-116 1.00157e-182
0.0448 0.101036 9.18966e-16 4.15125e-59 4.11562e-116 4.18973e-182
0.0452 0.102187 1.0762e-15 6.92295e-59 1.02881e-115 1.72164e-181
0.0456 0.103386 1.25882e-15 1.14908e-58 2.54785e-115 6.95304e-181
0.046 0.104628 1.4707e-15 1.89843e-58 6.25239e-115 2.76118e-180
0.0464 0.105913 1.71624e-15 3.1222e-58 1.52066e-114 1.07871e-179
0.0468 0.107237 2.00048e-15 5.11195e-58 3.66623e-114 4.14761e-179
0.0472 0.108596 2.32916e-15 8.33308e-58 8.76362e-114 1.57021e-178
0.0476 0.109989 2.70883e-15 1.35255e-57 2.07732e-113 5.8555e-178
0.048 0.111411 3.14693e-15 2.18605e-57 4.88374e-113 2.15171e-177
0.0484 0.112861 3.65194e-15 3.51853e-57 1.13895e-112 7.79431e-177
0.0488 0.114334 4.23346e-15 5.64011e-57 2.63527e-112 2.78421e-176
0.0492 0.115828 4.90241e-15 9.00471e-57 6.05045e-112 9.81085e-176
0.0496 0.117339 5.67116e-15 1.43198e-56 1.37865e-111 3.41141e-175
0.05 0.118864 6.55373e-15 2.2684e-56 3.11809e-111 1.1709e-174
0.0504 0.120399 7.56598e-15 3.57967e-56 7.00087e-111 3.96823e-174
0.0508 0.121943 8.72583e-15 5.6278e-56 1.56065e-110 1.32829e-173
0.0512 0.123491 1.00535e-14 8.81517e-56 3.45467e-110 4.39269e-173
0.0516 0.12504 1.15719e-14 1.37577e-55 7.59469e-110 1.43558e-172
0.052 0.126587 1.33068e-14 2.13949e-55 1.65833e-109 4.6376e-172
0.0524 0.128128 1.52872e-14 3.3155e-55 3.59703e-109 1.48129e-171
0.0528 0.129662 1.75456e-14 5.12019e-55 7.75139e-109 4.67925e-171
0.0532 0.131185 2.0119e-14 7.88035e-55 1.65969e-108 1.46218e-170
0.0536 0.132693 2.30485e-14 1.20879e-54 3.53131e-108 4.52075e-170
0.054 0.134185 2.63803e-14 1.84808e-54 7.46712e-108 1.38326e-169
0.0544 0.135656 3.01666e-14 2.81633e-54 1.56937e-107 4.18956e-169
0.0548 0.137105 3.44654e-14 4.27815e-54 3.27865e-107 1.25631e-168
0.0552 0.138529 3.93419e-14 6.47831e-54 6.80941e-107 3.73056e-168
0.0556 0.139926 4.4869e-14 9.77958e-54 1.40607e-106 1.09719e-167
0.056 0.141292 5.11282e-14 1.47181e-53 2.88692e-106 3.19671e-167
0.0564 0.142626 5.82105e-14 2.20839e-53 5.89423e-106 9.22815e-167
0.0568 0.143925 6.62174e-14 3.3038e-53 1.19681e-105 2.63993e-166
0.0572 0.145188 7.52622e-14 4.92812e-53 2.41696e-105 7.48528e-166
0.0576 0.146413 8.54709e-14 7.3299e-53 4.85506e-105 2.10395e-165
0.058 0.147597 9.69841e-14 1.08713e-52 9.7015e-105 5.86329e-165
0.0584 0.148739 1.09958e-13 1.60787e-52 1.92857e-104 1.62029e-164
0.0588 0.149838 1.24566e-13 2.37149e-52 3.81436e-104 4.44077e-164
0.0592 0.150893 1.41001e-13 3.48828e-52 7.50637e-104 1.20725e-163
0.0596 0.151901 1.59477e-13 5.11725e-52 1.46992e-103 3.25591e-163
0.06 0.152863 1.80232e-13 7.48709e-52 2.86446e-103 8.71252e-163
0.0604 0.153776 2.03528e-13 1.09259e-51 5.55536e-103 2.3135e-162
0.0608 0.154642 2.29657e-13 1.59032e-51 1.07234e-102 6.09683e-162
0.0612 0.155458 2.5894e-13 2.30892e-51 2.0603e-102 1.5948e-161
0.0616 0.156224 2.91734e-13 3.34384e-51 3.94037e-102 4.14119e-161
0.062 0.156941 3.28433e-13 4.83071e-51 7.50209e-102 1.06762e-160
0.0624 0.157608 3.6947e-13 6.96173e-51 1.42198e-101 2.73292e-160
0.0628 0.158225 4.15325e-13 1.00087e-50 2.68347e-101 6.94721e-160
0.0632 0.158792 4.66527e-13 1.43552e-50 5.0422e-101 1.75393e-159
0.0636 0.15931 5.23657e-13 2.05411e-50 9.43387e-101 4.39825e-159
