0.252 0.0885241 0.0624494 0 0 0 0 0 0 0 0 0 0
0.254 0.0904184 0.0635501 0 0 0 0 0 0 0 0 0 0
0.256 0.0923423 0.0646641 0 0 0 0 0 0 0 0 0 0
0.258 0.0942962 0.0657916 0 0 0 0 0 0 0 0 0 0
0.26 0.0962807 0.066933 0 0 0 0 0 0 0 0 0 0
0.262 0.0982967 0.0680891 0 0 0 0 0 0 0 0 0 0
0.264 0.100345 0.0692611 0 0 0 0 0 0 0 0 0 0
0.266 0.102428 0.0704503 0 0 0 0 0 0 0 0 0 0
0.268 0.104545 0.0716582 0 0 0 0 0 0 0 0 0 0
0.27 0.106699 0.0728866 0 0 0 0 0 0 0 0 0 0
0.272 0.108891 0.074137 0 0 0 0 0 0 0 0 0 0
0.274 0.111121 0.075411 0 0 0 0 0 0 0 0 0 0
0.276 0.11339 0.0767098 0 0 0 0 0 0 0 0 0 0
0.278 0.1157 0.0780345 0 0 0 0 0 0 0 0 0 0
0.28 0.118051 0.0793859 0 0 0 0 0 0 0 0 0 0
0.282 0.120443 0.0807644 0 0 0 0 0 0 0 0 0 0
0.284 0.122877 0.0821697 0 0 0 0 0 0 0 0 0 0
0.286 0.125352 0.0836018 0 0 0 0 0 0 0 0 0 0
0.288 0.127869 0.0850598 0 0 0 0 0 0 0 0 0 0
0.29 0.130428 0.0865428 0 0 0 0 0 0 0 0 0 0
0.292 0.133029 0.08805 0 0 0 0 0 0 0 0 0 0
0.294 0.135673 0.0895804 0 0 0 0 0 0 0 0 0 0
0.296 0.138359 0.091133 0 0 0 0 0 0 0 0 0 0
0.298 0.141089 0.0927074 0 0 0 0 0 0 0 0 0 0
0.3 0.143864 0.0943031 0 0 0 0 0 0 0 0 0 0
0.302 0.146684 0.0959204 0 0 0 0 0 0 0 0 0 0
0.304 0.149551 0.0975599 0 0 0 0 0 0 0 0 0 0
0.306 0.152467 0.0992225 0 0 0 0 0 0 0 0 0 0
0.308 0.155434 0.10091 0 0 0 0 0 0 0 0 0 0
0.31 0.158452 0.102623 0 0 0 0 0 0 0 0 0 0
0.312 0.161524 0.104365 0 0 0 0 0 0 0 0 0 0
0.314 0.164651 0.106137 0 0 0 0 0 0 0 0 0 0
0.316 0.167834 0.107942 0 0 0 0 0 0 0 0 0 0
0.318 0.171077 0.10978 0 0 0 0 0 0 0 0 0 0
0.32 0.174378 0.111654 0 0 0 0 0 0 0 0 0 0
0.322 0.17774 0.113565 0 0 0 0 0 0 0 0 0 0
0.324 0.181163 0.115513 0 0 0 0 0 0 0 0 0 0
0.326 0.184648 0.117499 0 0 0 0 0 0 0 0 0 0
0.328 0.188195 0.119523 0 0 0 0 0 0 0 0 0 0
0.33 0.191805 0.121584 0 0 0 0 0 0 0 0 0 0
0.332 0.195478 0.123681 0 0 0 0 0 0 0 0 0 0
0.334 0.199215 0.125815 0 0 0 0 0 0 0 0 0 0
0.336 0.203015 0.127983 0 0 0 0 0 0 0 0 0 0
0.338 0.20688 0.130186 0 0 0 0 0 0 0 0 0 0
0.34 0.210809 0.132423 0 0 0 0 0 0 0 0 0 0
0.342 0.214805 0.134694 0 0 0 0 0 0 0 0 0 0
0.344 0.218868 0.136999 0 0 0 0 0 0 0 0 0 0
0.346 0.222999 0.139339 0 0 0 0 0 0 0 0 0 0
0.348 0.227201 0.141715 0 0 0 0 0 0 0 0 0 0
0.35 0.231474 0.144129 0 0 0 0 0 0 0 0 0 0
0.352 0.235822 0.146582 0 0 0 0 0 0 0 0 0 0
0.354 0.240245 0.149077 0 0 0 0 0 0 0 0 0 0
0.356 0.244747 0.151614 0 0 0 0 0 0 0 0 0 0
0.358 0.249328 0.154196 0 0 0 0 0 0 0 0 0 0
0.36 0.253991 0.156825 0 0 0 0 0 0 0 0 0 0
0.362 0.258738 0.159503 0 0 0 0 0 0 0 0 0 0
0.364 0.263571 0.16223 0 0 0 0 0 0 0 0 0 0
0.366 0.26849 0.165009 0 0 0 0 0 0 0 0 0 0
0.368 0.273498 0.167839 0 0 0 0 0 0 0 0 0 0
0.37 0.278596 0.170721 0 0 0 0 0 0 0 0 0 0
0.372 0.283784 0.173656 0 0 0 0 0 0 0 0 0 0
0.374 0.289064 0.176644 0 0 0 0 0 0 0 0 0 0
0.376 0.294437 0.179684 0 0 0 0 0 0 0 0 0 0
0.378 0.299903 0.182777 0 0 0 0 0 0 0 0 0 0
0.38 0.305465 0.185923 0 0 0 0 0 0 0 0 0 0
0.382 0.311121 0.189122 0 0 0 0 0 0 0 0 0 0
0.384 0.316875 0.192373 0 0 0 0 0 0 0 0 0 0
0.386 0.322728 0.195679 0 0 0 0 0 0 0 0 0 0
0.388 0.328681 0.199039 0 0 0 0 0 0 0 0 0 0
0.39 0.334735 0.202454 0 0 0 0 0 0 0 0 0 0
0.392 0.340894 0.205926 0 0 0 0 0 0 0 0 0 0
0.394 0.347159 0.209456 0 0 0 0 0 0 0 0 0 0
0.396 0.353533 0.213046 0 0 0 0 0 0 0 0 0 0
