-850 150 1.395
-750 150 1.38
-650 150 1.37
-550 150 1.36
-450 150 1.35
-350 150 1.345
-250 150 1.335
-150 150 1.33
-50 150 1.33
50 150 1.33
150 150 1.33
250 150 1.335
350 150 1.345
450 150 1.35
550 150 1.36
650 150 1.37
750 150 1.38
850 150 1.395
950 150 1.415
1050 150 1.43
1150 150 1.45
1250 150 1.47
1350 150 1.49
1450 150 1.505
1550 150 1.525
1650 150 1.55
1750 150 1.57
1850 150 1.595
1950 150 1.62
2050 150 1.64
2150 150 1.665
2250 150 1.685
2350 150 1.71
2450 150 1.73
2550 150 1.75
2650 150 1.77
2750 150 1.795
2850 150 1.815
2950 150 1.835
3050 150 1.855
3150 150 1.88
3250 150 1.9
3350 150 1.92
3450 150 1.94
3550 150 1.965
3650 150 1.985
3750 150 2.01
3850 150 2.03
3950 150 2.05
4050 150 2.075
4150 150 2.095
4250 150 2.115
4350 150 2.14
4450 150 2.16
4550 150 2.185
4650 150 2.21
4750 150 2.23
4850 150 2.255
4950 150 2.28
5050 150 2.305
5150 150 2.33
5250 150 2.355
5350 150 2.38
5450 150 2.41
5550 150 2.44
5650 150 2.75
5750 150 2.78
5850 150 2.815
5950 150 2.845
6050 150 9999.9
6150 150 9999.9
6250 150 9999.9
6350 150 9999.9
6450 150 9999.9
6550 150 9999.9
6650 150 9999.9
6750 150 9999.9
6850 150 9999.9
6950 150 9999.9
7050 150 9999.9
7150 150 9999.9
7250 150 9999.9
7350 150 9999.9
7450 150 9999.9
-7450 250 9999.9
-7350 250 9999.9
-7250 250 9999.9
-7150 250 9999.9
-7050 250 9999.9
-6950 250 9999.9
-6850 250 9999.9
-6750 250 9999.9
-6650 250 9999.9
-6550 250 9999.9
-6450 250 9999.9
-6350 250 9999.9
-6250 250 9999.9
-6150 250 9999.9
-6050 250 9999.9
-5950 250 2.84
-5850 250 2.81
-5750 250 2.775
-5650 250 2.745
-5550 250 2.71
-5450 250 2.42
-5350 250 2.39
-5250 250 2.36
-5150 250 2.335
-5050 250 2.31
-4950 250 2.285
-4850 250 2.26
-4750 250 2.235
-4650 250 2.21
-4550 250 2.19
-4450 250 2.165
-4350 250 2.145
-4250 250 2.12
-4150 250 2.095
-4050 250 2.075
-3950 250 2.055
-3850 250 2.03
-3750 250 2.01
-3650 250 1.985
-3550 250 1.965
-3450 250 1.945
-3350 250 1.925
-3250 250 1.9
-3150 250 1.88
-3050 250 1.855
-2950 250 1.835
-2850 250 1.815
-2750 250 1.79
-2650 250 1.77
-2550 250 1.745
-2450 250 1.725
-2350 250 1.7
-2250 250 1.675
-2150 250 1.65
-2050 250 1.625
-1950 250 1.595
-1850 250 1.57
-1750 250 1.54
-1650 250 1.515
-1550 250 1.49
-1450 250 1.47
-1350 250 1.45
-1250 250 1.425
-1150 250 1.405
-1050 250 1.385
-950 250 1.365
-850 250 1.345
-750 250 1.33
-650 250 1.32
-550 250 1.31
-450 250 1.3
-350 250 1.29
-250 250 1.28
-150 250 1.275
-50 250 1.275
50 250 1.275
150 250 1.275
250 250 1.28
350 250 1.29
450 250 1.3
550 250 1.31
650 250 1.32
750 250 1.33
850 250 1.345
950 250 1.365
1050 250 1.385
1150 250 1.405
1250 250 1.425
1350 250 1.45
1450 250 1.47
1550 250 1.49
1650 250 1.515
1750 250 1.54
1850 250 1.57
1950 250 1.595
2050 250 1.625
2150 250 1.65
2250 250 1.675
2350 250 1.7
2450 250 1.725
2550 250 1.745
2650 250 1.77
2750 250 1.79
2850 250 1.815
2950 250 1.835
3050 250 1.855
3150 250 1.88
3250 250 1.9
3350 250 1.925
3450 250 1.945
3550 250 1.965
3650 250 1.985
3750 250 2.01
3850 250 2.03
3950 250 2.055
4050 250 2.075
4150 250 2.095
4250 250 2.12
4350 250 2.145
4450 250 2.165
4550 250 2.19
4650 250 2.21
4750 250 2.235
4850 250 2.26
4950 250 2.285
5050 250 2.31
5150 250 2.335
5250 250 2.36
5350 250 2.39
5450 250 2.42
5550 250 2.71
5650 250 2.745
5750 250 2.775
5850 250 2.81
5950 250 2.84
6050 250 9999.9
6150 250 9999.9
6250 250 9999.9
6350 250 9999.9
6450 250 9999.9
6550 250 9999.9
6650 250 9999.9
6750 250 9999.9
6850 250 9999.9
6950 250 9999.9
7050 250 9999.9
7150 250 9999.9
7250 250 9999.9
7350 250 9999.9
7450 250 9999.9
-7450 350 9999.9
-7350 350 9999.9
-7250 350 9999.9
-7150 350 9999.9
-7050 350 9999.9
-6950 350 9999.9
-6850 350 9999.9
-6750 350 9999.9
-6650 350 9999.9
-6550 350 9999.9
-6450 350 9999.9
-6350 350 9999.9
-6250 350 9999.9
-6150 350 9999.9
-6050 350 9999.9
-5950 350 2.835
-5850 350 2.8
-5750 350 2.77
-5650 350 2.735
-5550 350 2.7
-5450 350 2.665
-5350 350 2.395
-5250 350 2.365
-5150 350 2.34
-5050 350 2.315
-4950 350 2.285
-4850 350 2.265
-4750 350 2.24
-4650 350 2.215
-4550 350 2.19
-4450 350 2.17
-4350 350 2.145
-4250 350 2.12
-4150 350 2.1
-4050 350 2.075
-3950 350 2.055
-3850 350 2.03
-3750 350 2.01
-3650 350 1.985
-3550 350 1.965
-3450 350 1.945
-3350 350 1.92
-3250 350 1.9
-3150 350 1.875
-3050 350 1.855
-2950 350 1.83
-2850 350 1.805
-2750 350 1.785
-2650 350 1.76
-2550 350 1.735
-2450 350 1.705
-2350 350 1.68
-2250 350 1.65
-2150 350 1.62
-2050 350 1.59
-1950 350 1.56
-1850 350 1.53
-1750 350 1.5
-1650 350 1.475
-1550 350 1.45
-1450 350 1.425
-1350 350 1.4
-1250 350 1.375
-1150 350 1.355
-1050 350 1.33
-950 350 1.31
-850 350 1.29
-750 350 1.275
-650 350 1.265
-550 350 1.255
-450 350 1.24
-350 350 1.23
-250 350 1.22
-150 350 1.215
-50 350 1.215
50 350 1.215
150 350 1.215
250 350 1.22
350 350 1.23
450 350 1.24
550 350 1.255
650 350 1.265
750 350 1.275
850 350 1.29
950 350 1.31
1050 350 1.33
1150 350 1.355
1250 350 1.375
1350 350 1.4
1450 350 1.425
1550 350 1.45
1650 350 1.475
1750 350 1.5
1850 350 1.53
1950 350 1.56
2050 350 1.59
2150 350 1.62
2250 350 1.65
2350 350 1.68
2450 350 1.705
2550 350 1.735
2650 350 1.76
2750 350 1.785
2850 350 1.805
2950 350 1.83
3050 350 1.855
3150 350 1.875
3250 350 1.9
3350 350 1.92
3450 350 1.945
3550 350 1.965
3650 350 1.985
3750 350 2.01
3850 350 2.03
3950 350 2.055
4050 350 2.075
4150 350 2.1
4250 350 2.12
4350 350 2.145
4450 350 2.17
4550 350 2.19
4650 350 2.215
4750 350 2.24
4850 350 2.265
4950 350 2.285
5050 350 2.315
5150 350 2.34
5250 350 2.365
5350 350 2.395
5450 350 2.665
5550 350 2.7
5650 350 2.735
5750 350 2.77
5850 350 2.8
5950 350 2.835
6050 350 9999.9
6150 350 9999.9
6250 350 9999.9
6350 350 9999.9
6450 350 9999.9
6550 350 9999.9
6650 350 9999.9
6750 350 9999.9
6850 350 9999.9
6950 350 9999.9
7050 350 9999.9
7150 350 9999.9
7250 350 9999.9
7350 350 9999.9
7450 350 9999.9
-7450 450 9999.9
-7350 450 9999.9
-7250 450 9999.9
-7150 450 9999.9
-7050 450 9999.9
-6950 450 9999.9
-6850 450 9999.9
-6750 450 9999.9
-6650 450 9999.9
-6550 450 9999.9
-6450 450 9999.9
-6350 450 9999.9
-6250 450 9999.9
-6150 450 9999.9
-6050 450 9999.9
-5950 450 2.83
-5850 450 2.795
-5750 450 2.765
-5650 450 2.73
-5550 450 2.695
-5450 450 2.655
-5350 450 2.405
-5250 450 2.375
-5150 450 2.345
-5050 450 2.315
-4950 450 2.29
-4850 450 2.265
-4750 450 2.24
-4650 450 2.215
-4550 450 2.195
-4450 450 2.17
-4350 450 2.145
-4250 450 2.125
-4150 450 2.1
-4050 450 2.075
-3950 450 2.055
-3850 450 2.03
-3750 450 2.01
-3650 450 1.985
-3550 450 1.965
-3450 450 1.94
-3350 450 1.915
-3250 450 1.895
-3150 450 1.87
-3050 450 1.845
-2950 450 1.825
-2850 450 1.795
-2750 450 1.77
-2650 450 1.74
-2550 450 1.71
-2450 450 1.68
-2350 450 1.65
-2250 450 1.615
-2150 450 1.585
-2050 450 1.55
-1950 450 1.515
-1850 450 1.485
-1750 450 1.455
-1650 450 1.425
-1550 450 1.4
-1450 450 1.375
-1350 450 1.345
-1250 450 1.32
-1150 450 1.3
-1050 450 1.275
-950 450 1.25
-850 450 1.235
-750 450 1.22
-650 450 1.21
-550 450 1.195
-450 450 1.18
-350 450 1.17
-250 450 1.16
-150 450 1.155
-50 450 1.155
50 450 1.155
150 450 1.155
250 450 1.16
350 450 1.17
450 450 1.18
550 450 1.195
650 450 1.21
750 450 1.22
850 450 1.235
950 450 1.25
1050 450 1.275
1150 450 1.3
1250 450 1.32
1350 450 1.345
1450 450 1.375
1550 450 1.4
1650 450 1.425
1750 450 1.455
1850 450 1.485
1950 450 1.515
2050 450 1.55
2150 450 1.585
2250 450 1.615
2350 450 1.65
2450 450 1.68
2550 450 1.71
2650 450 1.74
2750 450 1.77
2850 450 1.795
2950 450 1.825
3050 450 1.845
3150 450 1.87
3250 450 1.895
3350 450 1.915
3450 450 1.94
3550 450 1.965
3650 450 1.985
3750 450 2.01
3850 450 2.03
3950 450 2.055
4050 450 2.075
4150 450 2.1
4250 450 2.125
4350 450 2.145
4450 450 2.17
4550 450 2.195
4650 450 2.215
4750 450 2.24
4850 450 2.265
4950 450 2.29
5050 450 2.315
5150 450 2.345
5250 450 2.375
5350 450 2.405
5450 450 2.655
5550 450 2.695
5650 450 2.73
5750 450 2.765
5850 450 2.795
5950 450 2.83
6050 450 9999.9
6150 450 9999.9
6250 450 9999.9
6350 450 9999.9
6450 450 9999.9
6550 450 9999.9
6650 450 9999.9
6750 450 9999.9
6850 450 9999.9
6950 450 9999.9
7050 450 9999.9
7150 450 9999.9
7250 450 9999.9
7350 450 9999.9
7450 450 9999.9
-7450 550 9999.9
-7350 550 9999.9
-7250 550 9999.9
-7150 550 9999.9
-7050 550 9999.9
-6950 550 9999.9
-6850 550 9999.9
-6750 550 9999.9
-6650 550 9999.9
-6550 550 9999.9
-6450 550 9999.9
-6350 550 9999.9
-6250 550 9999.9
-6150 550 9999.9
-6050 550 9999.9
-5950 550 2.87
-5850 550 2.795
-5750 550 2.76
-5650 550 2.72
-5550 550 2.68
-5450 550 2.645
-5350 550 2.605
-5250 550 2.38
-5150 550 2.35
-5050 550 2.32
-4950 550 2.295
-4850 550 2.27
-4750 550 2.245
-4650 550 2.22
-4550 550 2.195
-4450 550 2.17
-4350 550 2.145
-4250 550 2.125
-4150 550 2.1
-4050 550 2.075
-3950 550 2.055
-3850 550 2.03
-3750 550 2.01
-3650 550 1.985
-3550 550 1.96
-3450 550 1.94
-3350 550 1.915
-3250 550 1.89
-3150 550 1.865
-3050 550 1.835
-2950 550 1.81
-2850 550 1.78
-2750 550 1.745
-2650 550 1.715
-2550 550 1.68
-2450 550 1.645
-2350 550 1.61
-2250 550 1.575
-2150 550 1.535
-2050 550 1.5
-1950 550 1.465
-1850 550 1.435
-1750 550 1.405
-1650 550 1.375
-1550 550 1.345
-1450 550 1.315
-1350 550 1.29
-1250 550 1.265
-1150 550 1.24
-1050 550 1.21
-950 550 1.19
-850 550 1.175
-750 550 1.16
-650 550 1.145
-550 550 1.125
-450 550 1.115
-350 550 1.105
-250 550 1.1
-150 550 1.095
-50 550 1.09
50 550 1.09
150 550 1.095
250 550 1.1
350 550 1.105
450 550 1.115
550 550 1.125
650 550 1.145
750 550 1.16
850 550 1.175
950 550 1.19
1050 550 1.21
1150 550 1.24
1250 550 1.265
1350 550 1.29
1450 550 1.315
1550 550 1.345
1650 550 1.375
1750 550 1.405
1850 550 1.435
1950 550 1.465
2050 550 1.5
2150 550 1.535
2250 550 1.575
2350 550 1.61
2450 550 1.645
2550 550 1.68
2650 550 1.715
2750 550 1.745
2850 550 1.78
2950 550 1.81
3050 550 1.835
3150 550 1.865
3250 550 1.89
3350 550 1.915
3450 550 1.94
3550 550 1.96
3650 550 1.985
3750 550 2.01
3850 550 2.03
3950 550 2.055
4050 550 2.075
4150 550 2.1
4250 550 2.125
4350 550 2.145
4450 550 2.17
4550 550 2.195
4650 550 2.22
4750 550 2.245
4850 550 2.27
4950 550 2.295
5050 550 2.32
5150 550 2.35
5250 550 2.38
5350 550 2.605
5450 550 2.645
5550 550 2.68
5650 550 2.72
5750 550 2.76
5850 550 2.795
5950 550 2.87
6050 550 9999.9
6150 550 9999.9
6250 550 9999.9
6350 550 9999.9
6450 550 9999.9
6550 550 9999.9
6650 550 9999.9
6750 550 9999.9
6850 550 9999.9
6950 550 9999.9
7050 550 9999.9
7150 550 9999.9
7250 550 9999.9
7350 550 9999.9
7450 550 9999.9
-7450 650 9999.9
-7350 650 9999.9
-7250 650 9999.9
-7150 650 9999.9
-7050 650 9999.9
-6950 650 9999.9
-6850 650 9999.9
-6750 650 9999.9
-6650 650 9999.9
-6550 650 9999.9
-6450 650 9999.9
-6350 650 9999.9
-6250 650 9999.9
-6150 650 9999.9
-6050 650 9999.9
-5950 650 2.855
-5850 650 2.815
-5750 650 2.745
-5650 650 2.705
-5550 650 2.67
-5450 650 2.635
-5350 650 2.595
-5250 650 2.38
-5150 650 2.35
-5050 650 2.32
-4950 650 2.295
-4850 650 2.27
-4750 650 2.245
-4650 650 2.22
-4550 650 2.195
-4450 650 2.17
-4350 650 2.145
-4250 650 2.125
-4150 650 2.1
-4050 650 2.075
-3950 650 2.055
-3850 650 2.03
-3750 650 2.005
-3650 650 1.985
-3550 650 1.955
-3450 650 1.935
-3350 650 1.91
-3250 650 1.88
-3150 650 1.855
-3050 650 1.825
-2950 650 1.79
-2850 650 1.75
-2750 650 1.715
-2650 650 1.685
-2550 650 1.645
-2450 650 1.605
-2350 650 1.565
-2250 650 1.525
-2150 650 1.49
-2050 650 1.45
-1950 650 1.415
-1850 650 1.38
-1750 650 1.35
-1650 650 1.315
-1550 650 1.285
-1450 650 1.255
-1350 650 1.23
-1250 650 1.205
-1150 650 1.175
-1050 650 1.15
-950 650 1.13
-850 650 1.115
-750 650 1.095
-650 650 1.075
-550 650 1.06
-450 650 1.05
-350 650 1.04
-250 650 1.035
-150 650 1.03
-50 650 1.025
50 650 1.025
150 650 1.03
250 650 1.035
350 650 1.04
450 650 1.05
550 650 1.06
650 650 1.075
750 650 1.095
850 650 1.115
950 650 1.13
1050 650 1.15
1150 650 1.175
1250 650 1.205
1350 650 1.23
1450 650 1.255
1550 650 1.285
1650 650 1.315
1750 650 1.35
1850 650 1.38
1950 650 1.415
2050 650 1.45
2150 650 1.49
2250 650 1.525
2350 650 1.565
2450 650 1.605
2550 650 1.645
2650 650 1.685
2750 650 1.715
2850 650 1.75
2950 650 1.79
3050 650 1.825
3150 650 1.855
3250 650 1.88
3350 650 1.91
3450 650 1.935
3550 650 1.955
3650 650 1.985
3750 650 2.005
3850 650 2.03
3950 650 2.055
4050 650 2.075
4150 650 2.1
4250 650 2.125
4350 650 2.145
4450 650 2.17
4550 650 2.195
4650 650 2.22
4750 650 2.245
4850 650 2.27
4950 650 2.295
5050 650 2.32
5150 650 2.35
5250 650 2.38
5350 650 2.595
5450 650 2.635
5550 650 2.67
5650 650 2.705
5750 650 2.745
5850 650 2.815
5950 650 2.855
6050 650 9999.9
6150 650 9999.9
6250 650 9999.9
6350 650 9999.9
6450 650 9999.9
6550 650 9999.9
6650 650 9999.9
6750 650 9999.9
6850 650 9999.9
6950 650 9999.9
7050 650 9999.9
7150 650 9999.9
7250 650 9999.9
7350 650 9999.9
7450 650 9999.9
-7450 750 9999.9
-7350 750 9999.9
-7250 750 9999.9
-7150 750 9999.9
-7050 750 9999.9
-6950 750 9999.9
-6850 750 9999.9
-6750 750 9999.9
-6650 750 9999.9
-6550 750 9999.9
-6450 750 9999.9
-6350 750 9999.9
-6250 750 9999.9
-6150 750 9999.9
-6050 750 9999.9
-5950 750 2.85
-5850 750 2.815
-5750 750 2.73
-5650 750 2.695
-5550 750 2.66
-5450 750 2.625
-5350 750 2.585
-5250 750 2.385
-5150 750 2.355
-5050 750 2.325
-4950 750 2.295
-4850 750 2.27
-4750 750 2.245
-4650 750 2.22
-4550 750 2.195
-4450 750 2.17
-4350 750 2.145
-4250 750 2.125
-4150 750 2.1
-4050 750 2.075
-3950 750 2.05
-3850 750 2.03
-3750 750 2.005
-3650 750 1.98
-3550 750 1.955
-3450 750 1.925
-3350 750 1.9
-3250 750 1.87
-3150 750 1.835
-3050 750 1.795
-2950 750 1.755
-2850 750 1.725
-2750 750 1.685
-2650 750 1.645
-2550 750 1.605
-2450 750 1.565
-2350 750 1.52
-2250 750 1.48
-2150 750 1.44
-2050 750 1.4
-1950 750 1.36
-1850 750 1.325
-1750 750 1.29
-1650 750 1.26
-1550 750 1.225
-1450 750 1.195
-1350 750 1.17
-1250 750 1.14
-1150 750 1.11
-1050 750 1.09
-950 750 1.07
-850 750 1.045
-750 750 1.025
-650 750 1.01
-550 750 0.995
-450 750 0.985
-350 750 0.975
-250 750 0.97
-150 750 0.965
-50 750 0.965
50 750 0.965
150 750 0.965
250 750 0.97
350 750 0.975
450 750 0.985
550 750 0.995
650 750 1.01
750 750 1.025
850 750 1.045
950 750 1.07
1050 750 1.09
1150 750 1.11
1250 750 1.14
1350 750 1.17
1450 750 1.195
1550 750 1.225
1650 750 1.26
1750 750 1.29
1850 750 1.325
1950 750 1.36
2050 750 1.4
2150 750 1.44
2250 750 1.48
2350 750 1.52
2450 750 1.565
2550 750 1.605
2650 750 1.645
2750 750 1.685
2850 750 1.725
2950 750 1.755
3050 750 1.795
3150 750 1.835
3250 750 1.87
3350 750 1.9
3450 750 1.925
3550 750 1.955
3650 750 1.98
3750 750 2.005
3850 750 2.03
3950 750 2.05
4050 750 2.075
4150 750 2.1
4250 750 2.125
4350 750 2.145
4450 750 2.17
4550 750 2.195
4650 750 2.22
4750 750 2.245
4850 750 2.27
4950 750 2.295
5050 750 2.325
5150 750 2.355
5250 750 2.385
5350 750 2.585
5450 750 2.625
5550 750 2.66
5650 750 2.695
5750 750 2.73
5850 750 2.815
5950 750 2.85
6050 750 9999.9
6150 750 9999.9
6250 750 9999.9
6350 750 9999.9
6450 750 9999.9
6550 750 9999.9
6650 750 9999.9
6750 750 9999.9
6850 750 9999.9
6950 750 9999.9
7050 750 9999.9
7150 750 9999.9
7250 750 9999.9
7350 750 9999.9
7450 750 9999.9
-7450 850 9999.9
-7350 850 9999.9
-7250 850 9999.9
-7150 850 9999.9
-7050 850 9999.9
-6950 850 9999.9
-6850 850 9999.9
-6750 850 9999.9
-6650 850 9999.9
-6550 850 9999.9
-6450 850 9999.9
-6350 850 9999.9
-6250 850 9999.9
-6150 850 9999.9
-6050 850 9999.9
-5950 850 2.845
-5850 850 2.81
-5750 850 2.725
-5650 850 2.69
-5550 850 2.655
-5450 850 2.62
-5350 850 2.58
-5250 850 2.39
-5150 850 2.355
-5050 850 2.325
-4950 850 2.3
-4850 850 2.27
-4750 850 2.245
-4650 850 2.22
-4550 850 2.195
-4450 850 2.17
-4350 850 2.15
-4250 850 2.12
-4150 850 2.1
-4050 850 2.075
-3950 850 2.05
-3850 850 2.025
-3750 850 2
-3650 850 1.975
-3550 850 1.95
-3450 850 1.915
-3350 850 1.88
-3250 850 1.84
-3150 850 1.805
-3050 850 1.77
-2950 850 1.73
-2850 850 1.69
-2750 850 1.645
-2650 850 1.605
-2550 850 1.56
-2450 850 1.52
-2350 850 1.475
-2250 850 1.43
-2150 850 1.39
-2050 850 1.35
-1950 850 1.31
-1850 850 1.27
-1750 850 1.235
-1650 850 1.195
-1550 850 1.165
-1450 850 1.135
-1350 850 1.105
-1250 850 1.075
-1150 850 1.05
-1050 850 1.025
-950 850 1
-850 850 0.975
-750 850 0.96
-650 850 0.945
-550 850 0.93
-450 850 0.92
-350 850 0.915
-250 850 0.91
-150 850 0.905
-50 850 0.905
50 850 0.905
150 850 0.905
250 850 0.91
350 850 0.915
450 850 0.92
550 850 0.93
650 850 0.945
750 850 0.96
850 850 0.975
950 850 1
1050 850 1.025
1150 850 1.05
1250 850 1.075
1350 850 1.105
1450 850 1.135
1550 850 1.165
1650 850 1.195
1750 850 1.235
1850 850 1.27
1950 850 1.31
2050 850 1.35
2150 850 1.39
2250 850 1.43
2350 850 1.475
2450 850 1.52
2550 850 1.56
2650 850 1.605
2750 850 1.645
2850 850 1.69
2950 850 1.73
3050 850 1.77
3150 850 1.805
3250 850 1.84
3350 850 1.88
3450 850 1.915
3550 850 1.95
3650 850 1.975
3750 850 2
3850 850 2.025
3950 850 2.05
4050 850 2.075
4150 850 2.1
4250 850 2.12
4350 850 2.15
4450 850 2.17
4550 850 2.195
4650 850 2.22
4750 850 2.245
4850 850 2.27
4950 850 2.3
5050 850 2.325
5150 850 2.355
5250 850 2.39
5350 850 2.58
5450 850 2.62
5550 850 2.655
5650 850 2.69
5750 850 2.725
5850 850 2.81
5950 850 2.845
6050 850 9999.9
6150 850 9999.9
6250 850 9999.9
6350 850 9999.9
6450 850 9999.9
6550 850 9999.9
6650 850 9999.9
6750 850 9999.9
6850 850 9999.9
6950 850 9999.9
7050 850 9999.9
7150 850 9999.9
7250 850 9999.9
7350 850 9999.9
7450 850 9999.9
-7450 950 9999.9
-7350 950 9999.9
-7250 950 9999.9
-7150 950 9999.9
-7050 950 9999.9
-6950 950 9999.9
-6850 950 9999.9
-6750 950 9999.9
-6650 950 9999.9
-6550 950 9999.9
-6450 950 9999.9
-6350 950 9999.9
-6250 950 9999.9
-6150 950 9999.9
-6050 950 9999.9
-5950 950 2.835
-5850 950 2.805
-5750 950 2.72
-5650 950 2.685
-5550 950 2.65
-5450 950 2.61
-5350 950 2.57
-5250 950 2.395
-5150 950 2.355
-5050 950 2.33
-4950 950 2.3
-4850 950 2.275
-4750 950 2.245
-4650 950 2.22
-4550 950 2.195
-4450 950 2.17
-4350 950 2.15
-4250 950 2.125
-4150 950 2.1
-4050 950 2.075
-3950 950 2.05
-3850 950 2.025
-3750 950 1.995
-3650 950 1.965
-3550 950 1.93
-3450 950 1.895
-3350 950 1.86
-3250 950 1.82
-3150 950 1.78
-3050 950 1.74
-2950 950 1.695
-2850 950 1.65
-2750 950 1.605
-2650 950 1.565
-2550 950 1.52
-2450 950 1.475
-2350 950 1.43
-2250 950 1.385
-2150 950 1.345
-2050 950 1.3
-1950 950 1.26
-1850 950 1.215
-1750 950 1.175
-1650 950 1.14
-1550 950 1.105
-1450 950 1.07
-1350 950 1.04
-1250 950 1.01
-1150 950 0.985
-1050 950 0.955
-950 950 0.93
-850 950 0.91
-750 950 0.895
-650 950 0.88
-550 950 0.87
-450 950 0.86
-350 950 0.855
-250 950 0.85
-150 950 0.845
-50 950 0.845
50 950 0.845
150 950 0.845
250 950 0.85
350 950 0.855
450 950 0.86
550 950 0.87
650 950 0.88
750 950 0.895
850 950 0.91
950 950 0.93
1050 950 0.955
1150 950 0.985
1250 950 1.01
1350 950 1.04
1450 950 1.07
1550 950 1.105
1650 950 1.14
1750 950 1.175
1850 950 1.215
1950 950 1.26
2050 950 1.3
2150 950 1.345
2250 950 1.385
2350 950 1.43
2450 950 1.475
2550 950 1.52
2650 950 1.565
2750 950 1.605
2850 950 1.65
2950 950 1.695
3050 950 1.74
3150 950 1.78
3250 950 1.82
3350 950 1.86
3450 950 1.895
3550 950 1.93
3650 950 1.965
3750 950 1.995
